;account_id;account_district_id;statement_freq;account_open_date
1966;2280;68;MONTHLY;1995-08-17
1967;3896;45;MONTHLY;1995-08-17
1968;11138;70;WEEKLY;1995-08-18
1969;5213;1;MONTHLY;1995-08-18
1970;531;31;MONTHLY;1995-08-18
1971;6856;43;MONTHLY;1995-08-19
1972;5024;70;MONTHLY;1995-08-20
1973;560;36;MONTHLY;1995-08-20
1974;11382;74;MONTHLY;1995-08-20
1975;2855;27;MONTHLY;1995-08-21
1976;2858;56;MONTHLY;1995-08-22
1977;3763;55;MONTHLY;1995-08-23
1978;995;64;MONTHLY;1995-08-23
1979;3315;23;MONTHLY;1995-08-24
1980;3582;19;MONTHLY;1995-08-26
1981;420;75;MONTHLY;1995-08-26
1982;937;43;MONTHLY;1995-08-26
1983;4258;51;MONTHLY;1995-08-26
1984;5066;13;WEEKLY;1995-08-27
1985;2236;73;MONTHLY;1995-08-27
1986;3995;12;MONTHLY;1995-08-27
1987;894;46;MONTHLY;1995-08-27
1988;418;36;MONTHLY;1995-08-27
1989;3254;36;MONTHLY;1995-08-27
1990;32;5;MONTHLY;1995-08-28
1991;213;73;MONTHLY;1995-08-29
1992;2833;64;MONTHLY;1995-08-30
1993;3553;70;MONTHLY;1995-08-30
1994;9052;43;TRANSACTION;1995-08-30
1995;3139;12;MONTHLY;1995-08-30
1996;1562;1;MONTHLY;1995-08-30
1997;1961;13;MONTHLY;1995-08-30
1998;353;24;MONTHLY;1995-08-30
1999;1640;13;MONTHLY;1995-09-01
2000;6872;15;MONTHLY;1995-09-02
2001;532;26;MONTHLY;1995-09-02
2002;674;49;MONTHLY;1995-09-02
2003;10365;22;MONTHLY;1995-09-02
2004;430;54;MONTHLY;1995-09-02
2005;429;63;MONTHLY;1995-09-03
2006;3269;37;MONTHLY;1995-09-03
2007;1810;50;MONTHLY;1995-09-03
2008;665;8;MONTHLY;1995-09-03
2009;3855;33;MONTHLY;1995-09-04
2010;3866;60;MONTHLY;1995-09-05
2011;3914;33;MONTHLY;1995-09-05
2012;3807;53;MONTHLY;1995-09-05
2013;3925;1;MONTHLY;1995-09-05
2014;219;28;MONTHLY;1995-09-06
2015;3552;62;MONTHLY;1995-09-06
2016;7957;51;MONTHLY;1995-09-07
2017;1149;18;MONTHLY;1995-09-07
2018;1423;76;MONTHLY;1995-09-08
2019;2853;54;MONTHLY;1995-09-08
2020;803;19;MONTHLY;1995-09-09
2021;2456;65;MONTHLY;1995-09-09
2022;619;1;WEEKLY;1995-09-09
2023;301;60;MONTHLY;1995-09-10
2024;372;55;MONTHLY;1995-09-10
2025;3492;33;MONTHLY;1995-09-10
2026;6463;16;MONTHLY;1995-09-11
2027;3628;70;MONTHLY;1995-09-12
2028;2358;7;MONTHLY;1995-09-13
2029;1613;1;MONTHLY;1995-09-13
2030;2866;43;MONTHLY;1995-09-13
2031;3010;46;MONTHLY;1995-09-13
2032;3368;24;MONTHLY;1995-09-14
2033;5125;1;MONTHLY;1995-09-14
2034;994;72;MONTHLY;1995-09-15
2035;1674;1;MONTHLY;1995-09-15
2036;3234;1;MONTHLY;1995-09-16
2037;1452;45;MONTHLY;1995-09-16
2038;9377;1;MONTHLY;1995-09-17
2039;3758;38;MONTHLY;1995-09-19
2040;138;22;MONTHLY;1995-09-19
2041;1376;64;MONTHLY;1995-09-20
2042;3770;23;MONTHLY;1995-09-20
2043;11271;5;MONTHLY;1995-09-20
2044;2353;51;MONTHLY;1995-09-21
2045;1335;54;MONTHLY;1995-09-21
2046;2119;74;MONTHLY;1995-09-21
2047;8;57;MONTHLY;1995-09-21
2048;1704;70;MONTHLY;1995-09-22
2049;1660;1;MONTHLY;1995-09-22
2050;5429;71;MONTHLY;1995-09-22
2051;3440;22;MONTHLY;1995-09-22
2052;2148;1;MONTHLY;1995-09-22
2053;676;39;MONTHLY;1995-09-22
2054;2731;1;MONTHLY;1995-09-26
2055;80;43;MONTHLY;1995-09-27
2056;3417;48;MONTHLY;1995-09-28
2057;169;4;MONTHLY;1995-09-28
2058;4047;45;WEEKLY;1995-09-29
2059;7487;4;MONTHLY;1995-10-01
2060;992;22;MONTHLY;1995-10-01
2061;331;65;MONTHLY;1995-10-02
2062;2835;73;MONTHLY;1995-10-03
2063;3677;1;MONTHLY;1995-10-04
2064;2565;74;MONTHLY;1995-10-04
2065;4190;62;MONTHLY;1995-10-04
2066;3317;4;MONTHLY;1995-10-04
2067;1690;16;MONTHLY;1995-10-07
2068;1448;1;MONTHLY;1995-10-07
2069;521;9;MONTHLY;1995-10-08
2070;3132;56;MONTHLY;1995-10-08
2071;3944;22;MONTHLY;1995-10-08
2072;1427;17;MONTHLY;1995-10-08
2073;1742;68;MONTHLY;1995-10-08
2074;6400;31;TRANSACTION;1995-10-09
2075;3486;64;MONTHLY;1995-10-09
2076;4473;45;MONTHLY;1995-10-09
2077;2965;6;MONTHLY;1995-10-10
2078;2301;22;MONTHLY;1995-10-10
2079;2674;50;MONTHLY;1995-10-10
2080;11;76;MONTHLY;1995-10-10
2081;8533;47;MONTHLY;1995-10-10
2082;1089;74;MONTHLY;1995-10-10
2083;5063;43;MONTHLY;1995-10-11
2084;1257;66;MONTHLY;1995-10-11
2085;990;17;MONTHLY;1995-10-11
2086;1581;39;MONTHLY;1995-10-12
2087;2424;1;MONTHLY;1995-10-13
2088;917;56;MONTHLY;1995-10-13
2089;2255;52;MONTHLY;1995-10-14
2090;11362;67;MONTHLY;1995-10-14
2091;1796;18;MONTHLY;1995-10-14
2092;2834;70;MONTHLY;1995-10-14
2093;8114;59;MONTHLY;1995-10-14
2094;260;24;MONTHLY;1995-10-14
2095;1749;64;MONTHLY;1995-10-14
2096;4650;4;MONTHLY;1995-10-15
2097;336;62;MONTHLY;1995-10-16
2098;308;61;MONTHLY;1995-10-16
2099;319;47;WEEKLY;1995-10-17
2100;762;76;MONTHLY;1995-10-18
2101;1142;74;MONTHLY;1995-10-19
2102;3200;17;TRANSACTION;1995-10-20
2103;3646;63;WEEKLY;1995-10-20
2104;1206;70;MONTHLY;1995-10-21
2105;501;13;MONTHLY;1995-10-21
2106;2235;45;MONTHLY;1995-10-22
2107;2487;42;MONTHLY;1995-10-22
2108;10762;1;MONTHLY;1995-10-23
2109;3131;21;MONTHLY;1995-10-23
2110;10520;55;TRANSACTION;1995-10-24
2111;2515;64;MONTHLY;1995-10-24
2112;2727;1;MONTHLY;1995-10-25
2113;1756;38;MONTHLY;1995-10-26
2114;2500;61;MONTHLY;1995-10-26
2115;1426;40;MONTHLY;1995-10-27
2116;602;43;MONTHLY;1995-10-27
2117;3637;53;MONTHLY;1995-10-28
2118;2481;1;MONTHLY;1995-10-28
2119;3080;57;MONTHLY;1995-10-29
2120;2621;55;MONTHLY;1995-10-29
2121;1238;1;MONTHLY;1995-10-29
2122;10710;19;MONTHLY;1995-10-30
2123;2871;52;MONTHLY;1995-10-30
2124;1403;17;MONTHLY;1995-11-02
2125;1629;10;MONTHLY;1995-11-02
2126;9353;59;MONTHLY;1995-11-03
2127;820;74;MONTHLY;1995-11-04
2128;3384;14;MONTHLY;1995-11-05
2129;257;11;MONTHLY;1995-11-05
2130;479;1;MONTHLY;1995-11-05
2131;3764;69;MONTHLY;1995-11-05
2132;155;58;MONTHLY;1995-11-07
2133;3945;50;MONTHLY;1995-11-07
2134;2157;77;MONTHLY;1995-11-08
2135;2051;64;WEEKLY;1995-11-08
2136;3061;76;MONTHLY;1995-11-08
2137;3111;60;MONTHLY;1995-11-08
2138;1691;48;MONTHLY;1995-11-08
2139;1044;14;MONTHLY;1995-11-09
2140;1945;56;MONTHLY;1995-11-09
2141;9790;52;MONTHLY;1995-11-09
2142;9928;60;MONTHLY;1995-11-09
2143;2580;60;MONTHLY;1995-11-09
2144;1599;57;MONTHLY;1995-11-10
2145;11079;16;MONTHLY;1995-11-10
2146;968;74;MONTHLY;1995-11-11
2147;810;46;MONTHLY;1995-11-11
2148;1760;53;MONTHLY;1995-11-11
2149;2550;67;MONTHLY;1995-11-11
2150;3572;65;MONTHLY;1995-11-12
2151;1030;57;MONTHLY;1995-11-12
2152;487;40;MONTHLY;1995-11-14
2153;3767;1;MONTHLY;1995-11-15
2154;348;25;MONTHLY;1995-11-15
2155;1867;52;MONTHLY;1995-11-15
2156;2516;6;MONTHLY;1995-11-16
2157;3303;1;MONTHLY;1995-11-17
2158;933;21;MONTHLY;1995-11-18
2159;3229;64;MONTHLY;1995-11-18
2160;1700;64;MONTHLY;1995-11-18
2161;2836;42;MONTHLY;1995-11-18
2162;338;49;MONTHLY;1995-11-18
2163;3148;33;MONTHLY;1995-11-19
2164;1357;56;MONTHLY;1995-11-20
2165;3772;7;MONTHLY;1995-11-20
2166;486;33;MONTHLY;1995-11-21
2167;1395;1;MONTHLY;1995-11-21
2168;1341;36;MONTHLY;1995-11-21
2169;9017;70;MONTHLY;1995-11-22
2170;10411;39;TRANSACTION;1995-11-23
2171;2783;43;MONTHLY;1995-11-23
2172;2015;68;MONTHLY;1995-11-25
2173;2341;33;MONTHLY;1995-11-25
2174;565;39;MONTHLY;1995-11-25
2175;337;17;MONTHLY;1995-11-25
2176;3780;44;MONTHLY;1995-11-25
2177;557;1;MONTHLY;1995-11-26
2178;3490;48;MONTHLY;1995-11-26
2179;3973;20;MONTHLY;1995-11-27
2180;2043;46;MONTHLY;1995-11-27
2181;2003;32;MONTHLY;1995-11-27
2182;728;60;MONTHLY;1995-11-28
2183;3970;24;MONTHLY;1995-11-28
2184;8169;29;MONTHLY;1995-11-28
2185;452;63;MONTHLY;1995-11-29
2186;3783;40;MONTHLY;1995-11-29
2187;3189;29;MONTHLY;1995-11-29
2188;3689;8;MONTHLY;1995-11-29
2189;2803;58;MONTHLY;1995-12-01
2190;1901;15;MONTHLY;1995-12-01
2191;3525;70;MONTHLY;1995-12-01
2192;3320;1;MONTHLY;1995-12-01
2193;2851;17;MONTHLY;1995-12-02
2194;2309;18;MONTHLY;1995-12-03
2195;2437;1;MONTHLY;1995-12-04
2196;1825;3;MONTHLY;1995-12-05
2197;253;46;MONTHLY;1995-12-05
2198;474;61;MONTHLY;1995-12-06
2199;633;57;MONTHLY;1995-12-06
2200;2374;1;MONTHLY;1995-12-07
2201;1104;39;MONTHLY;1995-12-07
2202;2692;28;MONTHLY;1995-12-08
2203;6927;74;WEEKLY;1995-12-08
2204;924;11;MONTHLY;1995-12-09
2205;3305;13;MONTHLY;1995-12-09
2206;2237;26;MONTHLY;1995-12-13
2207;1917;73;MONTHLY;1995-12-13
2208;1685;28;MONTHLY;1995-12-13
2209;791;49;MONTHLY;1995-12-14
2210;3858;2;MONTHLY;1995-12-14
2211;5001;53;MONTHLY;1995-12-15
2212;1469;67;MONTHLY;1995-12-15
2213;3476;3;MONTHLY;1995-12-16
2214;8039;9;MONTHLY;1995-12-17
2215;3205;1;MONTHLY;1995-12-17
2216;5477;57;MONTHLY;1995-12-17
2217;1212;70;MONTHLY;1995-12-18
2218;2095;56;MONTHLY;1995-12-19
2219;1137;60;MONTHLY;1995-12-19
2220;2570;1;MONTHLY;1995-12-19
2221;3092;46;MONTHLY;1995-12-20
2222;5661;53;MONTHLY;1995-12-20
2223;809;36;MONTHLY;1995-12-20
2224;522;17;MONTHLY;1995-12-20
2225;2630;64;MONTHLY;1995-12-21
2226;957;70;MONTHLY;1995-12-22
2227;1682;49;MONTHLY;1995-12-22
2228;3587;64;MONTHLY;1995-12-24
2229;4269;26;MONTHLY;1995-12-24
2230;3338;25;MONTHLY;1995-12-24
2231;3655;1;MONTHLY;1995-12-24
2232;84;44;TRANSACTION;1995-12-25
2233;4439;30;MONTHLY;1995-12-25
2234;4462;73;WEEKLY;1995-12-27
2235;3814;74;MONTHLY;1995-12-27
2236;2780;63;MONTHLY;1995-12-29
2237;3273;74;MONTHLY;1995-12-29
2238;3559;18;MONTHLY;1995-12-30
2239;3968;36;MONTHLY;1996-01-01
2240;2159;1;MONTHLY;1996-01-01
2241;849;1;MONTHLY;1996-01-01
2242;2288;69;MONTHLY;1996-01-01
2243;3051;9;MONTHLY;1996-01-01
2244;946;21;MONTHLY;1996-01-01
2245;2075;33;MONTHLY;1996-01-01
2246;8931;63;WEEKLY;1996-01-01
2247;9225;11;MONTHLY;1996-01-01
2248;3278;4;MONTHLY;1996-01-02
2249;2811;4;MONTHLY;1996-01-02
2250;1670;12;MONTHLY;1996-01-02
2251;275;29;MONTHLY;1996-01-02
2252;1455;66;MONTHLY;1996-01-03
2253;1311;60;MONTHLY;1996-01-03
2254;6678;54;MONTHLY;1996-01-03
2255;145;31;MONTHLY;1996-01-03
2256;312;41;MONTHLY;1996-01-03
2257;2233;43;MONTHLY;1996-01-03
2258;3530;34;MONTHLY;1996-01-03
2259;7828;36;MONTHLY;1996-01-05
2260;9024;1;MONTHLY;1996-01-05
2261;1711;63;MONTHLY;1996-01-05
2262;2223;44;MONTHLY;1996-01-05
2263;646;51;MONTHLY;1996-01-06
2264;2548;57;MONTHLY;1996-01-06
2265;2567;17;MONTHLY;1996-01-07
2266;2153;31;WEEKLY;1996-01-07
2267;1243;1;MONTHLY;1996-01-07
2268;3238;47;MONTHLY;1996-01-07
2269;954;74;MONTHLY;1996-01-08
2270;9633;70;MONTHLY;1996-01-08
2271;2716;66;MONTHLY;1996-01-08
2272;1580;69;MONTHLY;1996-01-08
2273;1483;10;MONTHLY;1996-01-09
2274;1263;30;WEEKLY;1996-01-09
2275;3966;42;MONTHLY;1996-01-09
2276;3937;76;MONTHLY;1996-01-10
2277;1591;65;MONTHLY;1996-01-10
2278;658;4;MONTHLY;1996-01-10
2279;3638;52;TRANSACTION;1996-01-10
2280;2605;21;MONTHLY;1996-01-10
2281;3661;50;MONTHLY;1996-01-11
2282;2686;26;MONTHLY;1996-01-11
2283;2944;22;MONTHLY;1996-01-11
2284;4994;1;WEEKLY;1996-01-11
2285;3949;54;MONTHLY;1996-01-11
2286;332;36;MONTHLY;1996-01-12
2287;69;64;MONTHLY;1996-01-12
2288;3673;30;MONTHLY;1996-01-12
2289;5267;4;MONTHLY;1996-01-12
2290;3170;1;MONTHLY;1996-01-12
2291;1632;18;WEEKLY;1996-01-13
2292;2143;1;MONTHLY;1996-01-13
2293;1227;69;MONTHLY;1996-01-13
2294;204;67;MONTHLY;1996-01-13
2295;1093;54;MONTHLY;1996-01-14
2296;1486;63;MONTHLY;1996-01-15
2297;4253;43;MONTHLY;1996-01-16
2298;1196;29;MONTHLY;1996-01-16
2299;3442;4;MONTHLY;1996-01-16
2300;9051;5;WEEKLY;1996-01-17
2301;3373;27;MONTHLY;1996-01-18
2302;1036;11;MONTHLY;1996-01-18
2303;3727;66;MONTHLY;1996-01-19
2304;2844;43;MONTHLY;1996-01-19
2305;10297;14;MONTHLY;1996-01-19
2306;3755;64;MONTHLY;1996-01-20
2307;1298;7;MONTHLY;1996-01-20
2308;1139;34;TRANSACTION;1996-01-20
2309;660;68;MONTHLY;1996-01-20
2310;335;74;MONTHLY;1996-01-20
2311;412;74;MONTHLY;1996-01-21
2312;2863;14;MONTHLY;1996-01-21
2313;2274;66;MONTHLY;1996-01-21
2314;2522;36;MONTHLY;1996-01-21
2315;4981;54;MONTHLY;1996-01-22
2316;771;22;MONTHLY;1996-01-22
2317;3832;45;MONTHLY;1996-01-22
2318;1508;69;MONTHLY;1996-01-22
2319;3784;25;MONTHLY;1996-01-22
2320;9645;38;MONTHLY;1996-01-23
2321;3947;76;MONTHLY;1996-01-23
2322;2416;5;MONTHLY;1996-01-23
2323;2243;25;MONTHLY;1996-01-24
2324;3993;54;MONTHLY;1996-01-24
2325;2225;15;MONTHLY;1996-01-24
2326;1759;39;MONTHLY;1996-01-25
2327;2207;35;MONTHLY;1996-01-25
2328;3803;61;MONTHLY;1996-01-26
2329;2754;57;WEEKLY;1996-01-26
2330;3009;1;MONTHLY;1996-01-26
2331;314;15;TRANSACTION;1996-01-26
2332;554;26;MONTHLY;1996-01-26
2333;2217;73;MONTHLY;1996-01-27
2334;262;75;MONTHLY;1996-01-27
2335;2214;45;MONTHLY;1996-01-27
2336;976;77;MONTHLY;1996-01-27
2337;1439;11;MONTHLY;1996-01-27
2338;417;73;MONTHLY;1996-01-27
2339;3084;59;WEEKLY;1996-01-28
2340;4204;21;MONTHLY;1996-01-29
2341;9504;9;MONTHLY;1996-01-29
2342;414;1;MONTHLY;1996-01-29
2343;4424;48;MONTHLY;1996-01-29
2344;3389;13;MONTHLY;1996-01-30
2345;2106;1;MONTHLY;1996-02-01
2346;355;62;WEEKLY;1996-02-01
2347;2702;74;MONTHLY;1996-02-01
2348;11054;59;WEEKLY;1996-02-01
2349;10558;40;MONTHLY;1996-02-01
2350;1859;50;MONTHLY;1996-02-02
2351;2109;34;MONTHLY;1996-02-02
2352;6512;34;WEEKLY;1996-02-03
2353;1963;42;MONTHLY;1996-02-03
2354;1977;41;MONTHLY;1996-02-03
2355;5181;75;MONTHLY;1996-02-03
2356;1791;1;MONTHLY;1996-02-03
2357;2635;27;MONTHLY;1996-02-04
2358;1623;1;MONTHLY;1996-02-04
2359;4293;64;TRANSACTION;1996-02-04
2360;4851;52;MONTHLY;1996-02-04
2361;2774;42;MONTHLY;1996-02-05
2362;2469;11;MONTHLY;1996-02-05
2363;3931;28;MONTHLY;1996-02-05
2364;2348;65;MONTHLY;1996-02-05
2365;218;68;MONTHLY;1996-02-06
2366;804;64;MONTHLY;1996-02-06
2367;923;13;MONTHLY;1996-02-07
2368;1744;76;MONTHLY;1996-02-07
2369;2890;69;MONTHLY;1996-02-07
2370;1233;31;MONTHLY;1996-02-08
2371;2719;10;MONTHLY;1996-02-08
2372;516;6;MONTHLY;1996-02-08
2373;2551;5;MONTHLY;1996-02-08
2374;2499;2;MONTHLY;1996-02-08
2375;2893;39;MONTHLY;1996-02-08
2376;1922;60;MONTHLY;1996-02-09
2377;264;15;MONTHLY;1996-02-09
2378;3890;50;MONTHLY;1996-02-10
2379;6686;61;MONTHLY;1996-02-10
2380;3519;52;MONTHLY;1996-02-10
2381;3597;1;TRANSACTION;1996-02-11
2382;1611;69;MONTHLY;1996-02-11
2383;2230;7;MONTHLY;1996-02-11
2384;3933;61;MONTHLY;1996-02-11
2385;2212;33;MONTHLY;1996-02-12
2386;1964;25;MONTHLY;1996-02-12
2387;4999;1;MONTHLY;1996-02-12
2388;8680;17;MONTHLY;1996-02-12
2389;1612;66;MONTHLY;1996-02-12
2390;2390;1;MONTHLY;1996-02-12
2391;2600;1;MONTHLY;1996-02-13
2392;1737;77;MONTHLY;1996-02-13
2393;2993;1;WEEKLY;1996-02-13
2394;2753;26;MONTHLY;1996-02-13
2395;2409;76;MONTHLY;1996-02-13
2396;949;58;MONTHLY;1996-02-13
2397;3468;32;MONTHLY;1996-02-14
2398;3979;37;MONTHLY;1996-02-14
2399;296;49;MONTHLY;1996-02-14
2400;1836;42;MONTHLY;1996-02-15
2401;1111;5;MONTHLY;1996-02-16
2402;3680;27;MONTHLY;1996-02-16
2403;1916;72;MONTHLY;1996-02-16
2404;2473;14;MONTHLY;1996-02-16
2405;390;44;MONTHLY;1996-02-16
2406;3439;16;MONTHLY;1996-02-16
2407;7594;16;MONTHLY;1996-02-16
2408;3578;1;MONTHLY;1996-02-17
2409;2226;2;MONTHLY;1996-02-17
2410;466;71;MONTHLY;1996-02-18
2411;3335;35;MONTHLY;1996-02-18
2412;620;26;MONTHLY;1996-02-18
2413;2074;12;MONTHLY;1996-02-18
2414;1380;53;MONTHLY;1996-02-19
2415;2304;49;MONTHLY;1996-02-19
2416;3754;37;WEEKLY;1996-02-19
2417;1102;70;MONTHLY;1996-02-19
2418;55;20;MONTHLY;1996-02-19
2419;2403;25;MONTHLY;1996-02-20
2420;1732;51;MONTHLY;1996-02-20
2421;3721;22;MONTHLY;1996-02-21
2422;184;77;MONTHLY;1996-02-21
2423;691;24;MONTHLY;1996-02-21
2424;10233;27;MONTHLY;1996-02-21
2425;3358;44;MONTHLY;1996-02-21
2426;4;12;MONTHLY;1996-02-21
2427;3151;6;MONTHLY;1996-02-21
2428;2017;54;MONTHLY;1996-02-21
2429;2804;53;MONTHLY;1996-02-22
2430;1310;1;MONTHLY;1996-02-22
2431;3016;26;MONTHLY;1996-02-23
2432;827;36;MONTHLY;1996-02-23
2433;959;1;MONTHLY;1996-02-23
2434;1585;42;MONTHLY;1996-02-23
2435;590;50;MONTHLY;1996-02-24
2436;3924;70;MONTHLY;1996-02-24
2437;2772;11;MONTHLY;1996-02-24
2438;1962;77;MONTHLY;1996-02-24
2439;10478;70;WEEKLY;1996-02-24
2440;5692;66;MONTHLY;1996-02-25
2441;1265;49;MONTHLY;1996-02-25
2442;167;29;WEEKLY;1996-02-26
2443;2187;9;WEEKLY;1996-02-26
2444;3079;18;MONTHLY;1996-02-26
2445;3286;8;MONTHLY;1996-02-26
2446;230;1;MONTHLY;1996-02-26
2447;3193;74;MONTHLY;1996-02-27
2448;5593;15;MONTHLY;1996-02-27
2449;4088;45;MONTHLY;1996-03-01
2450;3409;23;MONTHLY;1996-03-01
2451;1216;77;MONTHLY;1996-03-01
2452;2491;76;MONTHLY;1996-03-01
2453;2498;40;MONTHLY;1996-03-01
2454;3366;68;MONTHLY;1996-03-02
2455;936;7;MONTHLY;1996-03-02
2456;856;2;MONTHLY;1996-03-03
2457;718;1;MONTHLY;1996-03-03
2458;3698;1;MONTHLY;1996-03-03
2459;3462;51;MONTHLY;1996-03-04
2460;3881;21;MONTHLY;1996-03-04
2461;3709;74;MONTHLY;1996-03-05
2462;1349;75;MONTHLY;1996-03-05
2463;1886;32;MONTHLY;1996-03-05
2464;1897;61;TRANSACTION;1996-03-05
2465;1564;48;MONTHLY;1996-03-05
2466;2062;70;MONTHLY;1996-03-06
2467;141;38;MONTHLY;1996-03-06
2468;1763;73;MONTHLY;1996-03-06
2469;2611;1;MONTHLY;1996-03-06
2470;825;19;MONTHLY;1996-03-06
2471;3943;71;MONTHLY;1996-03-06
2472;9422;70;MONTHLY;1996-03-06
2473;1606;23;MONTHLY;1996-03-07
2474;3263;44;MONTHLY;1996-03-07
2475;2289;1;MONTHLY;1996-03-07
2476;3121;46;MONTHLY;1996-03-08
2477;3088;18;MONTHLY;1996-03-08
2478;3952;26;MONTHLY;1996-03-08
2479;3974;55;MONTHLY;1996-03-08
2480;3502;74;MONTHLY;1996-03-08
2481;3351;70;MONTHLY;1996-03-08
2482;2105;70;MONTHLY;1996-03-09
2483;3144;67;MONTHLY;1996-03-09
2484;846;72;MONTHLY;1996-03-09
2485;357;20;MONTHLY;1996-03-10
2486;103;44;MONTHLY;1996-03-10
2487;3118;48;MONTHLY;1996-03-10
2488;4361;69;MONTHLY;1996-03-11
2489;1722;32;MONTHLY;1996-03-11
2490;4273;15;MONTHLY;1996-03-11
2491;1510;33;MONTHLY;1996-03-11
2492;895;24;MONTHLY;1996-03-12
2493;840;70;MONTHLY;1996-03-12
2494;2263;36;MONTHLY;1996-03-12
2495;356;70;MONTHLY;1996-03-12
2496;4863;5;MONTHLY;1996-03-12
2497;3455;34;MONTHLY;1996-03-13
2498;4092;74;MONTHLY;1996-03-13
2499;10807;34;MONTHLY;1996-03-13
2500;2598;1;MONTHLY;1996-03-14
2501;2633;25;MONTHLY;1996-03-14
2502;1800;51;MONTHLY;1996-03-14
2503;1698;68;MONTHLY;1996-03-14
2504;3994;15;MONTHLY;1996-03-14
2505;1365;42;MONTHLY;1996-03-15
2506;666;27;MONTHLY;1996-03-15
2507;9242;57;MONTHLY;1996-03-15
2508;4346;25;MONTHLY;1996-03-15
2509;3296;67;MONTHLY;1996-03-15
2510;2864;54;MONTHLY;1996-03-16
2511;1980;49;MONTHLY;1996-03-16
2512;1445;60;MONTHLY;1996-03-16
2513;821;60;MONTHLY;1996-03-16
2514;5591;9;MONTHLY;1996-03-16
2515;236;72;MONTHLY;1996-03-16
2516;210;48;MONTHLY;1996-03-17
2517;3795;36;MONTHLY;1996-03-18
2518;865;17;MONTHLY;1996-03-18
2519;739;66;MONTHLY;1996-03-18
2520;3672;26;MONTHLY;1996-03-19
2521;2334;50;MONTHLY;1996-03-19
2522;1028;23;MONTHLY;1996-03-19
2523;468;49;MONTHLY;1996-03-19
2524;853;1;MONTHLY;1996-03-20
2525;525;70;MONTHLY;1996-03-20
2526;3322;65;WEEKLY;1996-03-20
2527;2033;71;MONTHLY;1996-03-20
2528;3130;13;MONTHLY;1996-03-20
2529;2904;13;MONTHLY;1996-03-20
2530;1014;74;MONTHLY;1996-03-20
2531;116;8;MONTHLY;1996-03-21
2532;10436;60;MONTHLY;1996-03-21
2533;4214;1;MONTHLY;1996-03-21
2534;824;32;MONTHLY;1996-03-21
2535;3743;1;MONTHLY;1996-03-22
2536;2192;59;MONTHLY;1996-03-22
2537;2406;5;MONTHLY;1996-03-22
2538;2889;8;MONTHLY;1996-03-23
2539;1369;32;MONTHLY;1996-03-23
2540;2767;54;MONTHLY;1996-03-23
2541;4008;27;MONTHLY;1996-03-23
2542;874;56;WEEKLY;1996-03-23
2543;3815;1;MONTHLY;1996-03-24
2544;3605;3;MONTHLY;1996-03-24
2545;3138;37;MONTHLY;1996-03-24
2546;2578;54;MONTHLY;1996-03-25
2547;2708;1;MONTHLY;1996-03-25
2548;631;68;MONTHLY;1996-03-25
2549;1170;25;MONTHLY;1996-03-26
2550;2650;72;MONTHLY;1996-03-26
2551;7890;23;MONTHLY;1996-03-26
2552;3219;1;MONTHLY;1996-03-26
2553;3115;14;MONTHLY;1996-03-27
2554;208;54;MONTHLY;1996-03-27
2555;286;71;MONTHLY;1996-03-27
2556;898;71;MONTHLY;1996-03-27
2557;2936;3;MONTHLY;1996-03-27
2558;3422;21;MONTHLY;1996-03-28
2559;10049;17;MONTHLY;1996-03-28
2560;1250;62;MONTHLY;1996-03-28
2561;1384;74;WEEKLY;1996-03-28
2562;2624;31;MONTHLY;1996-03-28
2563;3349;47;MONTHLY;1996-03-28
2564;1351;40;MONTHLY;1996-03-29
2565;2631;1;MONTHLY;1996-03-29
2566;7520;9;MONTHLY;1996-03-29
2567;10065;76;MONTHLY;1996-03-30
2568;708;26;MONTHLY;1996-03-30
2569;3917;1;MONTHLY;1996-03-30
2570;514;70;MONTHLY;1996-03-30
2571;2659;14;MONTHLY;1996-03-30
2572;3265;52;TRANSACTION;1996-03-30
2573;1832;70;MONTHLY;1996-04-01
2574;7565;59;MONTHLY;1996-04-02
2575;3308;40;MONTHLY;1996-04-02
2576;1932;35;MONTHLY;1996-04-03
2577;1521;74;MONTHLY;1996-04-04
2578;2909;58;MONTHLY;1996-04-04
2579;3706;8;MONTHLY;1996-04-04
2580;1847;47;MONTHLY;1996-04-04
2581;2335;70;MONTHLY;1996-04-04
2582;3041;70;MONTHLY;1996-04-04
2583;3116;54;MONTHLY;1996-04-05
2584;251;74;MONTHLY;1996-04-06
2585;3632;56;WEEKLY;1996-04-06
2586;2929;51;MONTHLY;1996-04-06
2587;10345;36;MONTHLY;1996-04-07
2588;1450;63;MONTHLY;1996-04-07
2589;1461;73;MONTHLY;1996-04-07
2590;1920;40;MONTHLY;1996-04-08
2591;734;5;MONTHLY;1996-04-08
2592;8085;73;MONTHLY;1996-04-08
2593;1948;64;MONTHLY;1996-04-08
2594;3534;59;MONTHLY;1996-04-08
2595;278;73;MONTHLY;1996-04-08
2596;2012;4;MONTHLY;1996-04-08
2597;1020;56;MONTHLY;1996-04-09
2598;2986;63;MONTHLY;1996-04-09
2599;615;72;MONTHLY;1996-04-09
2600;7894;27;MONTHLY;1996-04-09
2601;3294;75;MONTHLY;1996-04-09
2602;2450;48;MONTHLY;1996-04-10
2603;1503;71;MONTHLY;1996-04-10
2604;3247;61;MONTHLY;1996-04-11
2605;3568;40;MONTHLY;1996-04-11
2606;152;1;MONTHLY;1996-04-12
